LCLid,tstp,energy(kWh/hh)
MAC001074,2012-10-22 13:30:00.0000000, 0.145 
MAC001074,2012-10-22 14:00:00.0000000, 0.3 
MAC001074,2012-10-22 14:30:00.0000000, 0.229 
MAC001074,2012-10-22 15:00:00.0000000, 0.316 
MAC001074,2012-10-22 15:30:00.0000000, 0.523 
MAC001074,2012-10-22 16:00:00.0000000, 0.766 
MAC001074,2012-10-22 16:30:00.0000000, 0.558 
MAC001074,2012-10-22 17:00:00.0000000, 1.0089999 
MAC001074,2012-10-22 17:30:00.0000000, 2.1619999 
MAC001074,2012-10-22 18:00:00.0000000, 0.559 
MAC001074,2012-10-22 18:30:00.0000000, 0.877 
MAC001074,2012-10-22 19:00:00.0000000, 2.036 
MAC001074,2012-10-22 19:30:00.0000000, 1.88 
MAC001074,2012-10-22 20:00:00.0000000, 2.7149999 
MAC001074,2012-10-22 20:30:00.0000000, 0.643 
MAC001074,2012-10-22 21:00:00.0000000, 0.369 
MAC001074,2012-10-22 21:30:00.0000000, 0.51 
MAC001074,2012-10-22 22:00:00.0000000, 0.453 
MAC001074,2012-10-22 22:30:00.0000000, 0.597 
MAC001074,2012-10-22 23:00:00.0000000, 1.844 
MAC001074,2012-10-22 23:30:00.0000000, 0.341 
MAC001074,2012-10-23 00:00:00.0000000, 0.238 
MAC001074,2012-10-23 00:30:00.0000000, 0.086 
MAC001074,2012-10-23 01:00:00.0000000, 0.127 
MAC001074,2012-10-23 01:30:00.0000000, 0.232 
MAC001074,2012-10-23 02:00:00.0000000, 0.158 
MAC001074,2012-10-23 02:30:00.0000000, 0.104 
MAC001074,2012-10-23 03:00:00.0000000, 0.089 
MAC001074,2012-10-23 03:30:00.0000000, 0.184 
MAC001074,2012-10-23 04:00:00.0000000, 0.128 
MAC001074,2012-10-23 04:30:00.0000000, 0.074 
MAC001074,2012-10-23 05:00:00.0000000, 0.147 
MAC001074,2012-10-23 05:30:00.0000000, 0.325 
MAC001074,2012-10-23 06:00:00.0000000, 0.15 
MAC001074,2012-10-23 06:30:00.0000000, 0.165 
MAC001074,2012-10-23 07:00:00.0000000, 0.26 
MAC001074,2012-10-23 07:30:00.0000000, 0.634 
MAC001074,2012-10-23 08:00:00.0000000, 0.501 
MAC001074,2012-10-23 08:30:00.0000000, 0.423 
MAC001074,2012-10-23 09:00:00.0000000, 0.505 
MAC001074,2012-10-23 09:30:00.0000000, 0.313 
MAC001074,2012-10-23 10:00:00.0000000, 0.211 
MAC001074,2012-10-23 10:30:00.0000000, 0.496 
MAC001074,2012-10-23 11:00:00.0000000, 1.869 
MAC001074,2012-10-23 11:30:00.0000000, 0.738 
MAC001074,2012-10-23 12:00:00.0000000, 0.237 
MAC001074,2012-10-23 12:30:00.0000000, 0.182 
MAC001074,2012-10-23 13:00:00.0000000, 0.521 
MAC001074,2012-10-23 13:30:00.0000000, 0.732 
MAC001074,2012-10-23 14:00:00.0000000, 0.332 
MAC001074,2012-10-23 14:30:00.0000000, 0.253 
MAC001074,2012-10-23 15:00:00.0000000, 0.441 
MAC001074,2012-10-23 15:30:00.0000000, 0.441 
MAC001074,2012-10-23 16:00:00.0000000, 0.389 
MAC001074,2012-10-23 16:30:00.0000000, 0.377 
MAC001074,2012-10-23 17:00:00.0000000, 1.778 
MAC001074,2012-10-23 17:30:00.0000000, 2.6589999 
MAC001074,2012-10-23 18:00:00.0000000, 0.408 
MAC001074,2012-10-23 18:30:00.0000000, 0.697 
MAC001074,2012-10-23 19:00:00.0000000, 1.086 
MAC001074,2012-10-23 19:30:00.0000000, 1.001 
MAC001074,2012-10-23 20:00:00.0000000, 1.413 
MAC001074,2012-10-23 20:30:00.0000000, 0.365 
MAC001074,2012-10-23 21:00:00.0000000, 0.24 
MAC001074,2012-10-23 21:30:00.0000000, 0.876 
MAC001074,2012-10-23 22:00:00.0000000, 0.374 
MAC001074,2012-10-23 22:30:00.0000000, 0.277 
MAC001074,2012-10-23 23:00:00.0000000, 0.144 
MAC001074,2012-10-23 23:30:00.0000000, 0.19 
MAC001074,2012-10-24 00:00:00.0000000, 0.164 
MAC001074,2012-10-24 00:30:00.0000000, 0.122 
MAC001074,2012-10-24 01:00:00.0000000, 0.14 
MAC001074,2012-10-24 01:30:00.0000000, 0.28 
MAC001074,2012-10-24 02:00:00.0000000, 0.144 
MAC001074,2012-10-24 02:30:00.0000000, 0.102 
MAC001074,2012-10-24 03:00:00.0000000, 0.174 
MAC001074,2012-10-24 03:30:00.0000000, 0.166 
MAC001074,2012-10-24 04:00:00.0000000, 0.138 
MAC001074,2012-10-24 04:30:00.0000000, 0.185 
MAC001074,2012-10-24 05:00:00.0000000, 0.285 
MAC001074,2012-10-24 05:30:00.0000000, 0.367 
MAC001074,2012-10-24 06:00:00.0000000, 0.262 
MAC001074,2012-10-24 06:30:00.0000000, 0.209 
MAC001074,2012-10-24 07:00:00.0000000, 0.635 
MAC001074,2012-10-24 07:30:00.0000000, 0.452 
MAC001074,2012-10-24 08:00:00.0000000, 0.485 
MAC001074,2012-10-24 08:30:00.0000000, 0.327 
MAC001074,2012-10-24 09:00:00.0000000, 0.331 
MAC001074,2012-10-24 09:30:00.0000000, 0.328 
MAC001074,2012-10-24 10:00:00.0000000, 0.477 
MAC001074,2012-10-24 10:30:00.0000000, 0.429 
MAC001074,2012-10-24 11:00:00.0000000, 0.541 
MAC001074,2012-10-24 11:30:00.0000000, 0.425 
MAC001074,2012-10-24 12:00:00.0000000, 0.373 
MAC001074,2012-10-24 12:30:00.0000000, 0.212 
MAC001074,2012-10-24 13:00:00.0000000, 0.352 
MAC001074,2012-10-24 13:30:00.0000000, 0.222 
MAC001074,2012-10-24 14:00:00.0000000, 0.224 
MAC001074,2012-10-24 14:30:00.0000000, 0.221 
MAC001074,2012-10-24 15:00:00.0000000, 0.325 
MAC001074,2012-10-24 15:30:00.0000000, 0.394 
MAC001074,2012-10-24 16:00:00.0000000, 0.817 
MAC001074,2012-10-24 16:30:00.0000000, 0.344 
MAC001074,2012-10-24 17:00:00.0000000, 0.938 
MAC001074,2012-10-24 17:30:00.0000000, 1.877 
MAC001074,2012-10-24 18:00:00.0000000, 0.57 
MAC001074,2012-10-24 18:30:00.0000000, 1.403 
MAC001074,2012-10-24 19:00:00.0000000, 1.427 
MAC001074,2012-10-24 19:30:00.0000000, 0.42 
MAC001074,2012-10-24 20:00:00.0000000, 1.101 
MAC001074,2012-10-24 20:30:00.0000000, 1.538 
MAC001074,2012-10-24 21:00:00.0000000, 0.312 
MAC001074,2012-10-24 21:30:00.0000000, 0.765 
MAC001074,2012-10-24 22:00:00.0000000, 1.605 
MAC001074,2012-10-24 22:30:00.0000000, 0.933 
MAC001074,2012-10-24 23:00:00.0000000, 0.759 
MAC001074,2012-10-24 23:30:00.0000000, 0.098 
MAC001074,2012-10-25 00:00:00.0000000, 0.111 
MAC001074,2012-10-25 00:30:00.0000000, 0.18 
MAC001074,2012-10-25 01:00:00.0000000, 0.086 
MAC001074,2012-10-25 01:30:00.0000000, 0.188 
MAC001074,2012-10-25 02:00:00.0000000, 0.158 
MAC001074,2012-10-25 02:30:00.0000000, 0.177 
MAC001074,2012-10-25 03:00:00.0000000, 0.145 
MAC001074,2012-10-25 03:30:00.0000000, 0.172 
MAC001074,2012-10-25 04:00:00.0000000, 0.184 
MAC001074,2012-10-25 04:30:00.0000000, 0.171 
MAC001074,2012-10-25 05:00:00.0000000, 0.156 
MAC001074,2012-10-25 05:30:00.0000000, 0.286 
MAC001074,2012-10-25 06:00:00.0000000, 0.254 
MAC001074,2012-10-25 06:30:00.0000000, 0.537 
MAC001074,2012-10-25 07:00:00.0000000, 0.247 
MAC001074,2012-10-25 07:30:00.0000000, 0.393 
MAC001074,2012-10-25 08:00:00.0000000, 0.474 
MAC001074,2012-10-25 08:30:00.0000000, 0.318 
MAC001074,2012-10-25 09:00:00.0000000, 0.754 
MAC001074,2012-10-25 09:30:00.0000000, 2.013 
MAC001074,2012-10-25 10:00:00.0000000, 1.983 
MAC001074,2012-10-25 10:30:00.0000000, 1.087 
MAC001074,2012-10-25 11:00:00.0000000, 0.23 
MAC001074,2012-10-25 11:30:00.0000000, 0.248 
MAC001074,2012-10-25 12:00:00.0000000, 0.324 
MAC001074,2012-10-25 12:30:00.0000000, 0.227 
MAC001074,2012-10-25 13:00:00.0000000, 0.475 
MAC001074,2012-10-25 13:30:00.0000000, 0.206 
MAC001074,2012-10-25 14:00:00.0000000, 0.088 
MAC001074,2012-10-25 14:30:00.0000000, 0.032 
MAC001074,2012-10-25 15:00:00.0000000, 0.246 
MAC001074,2012-10-25 15:30:00.0000000, 0.208 
MAC001074,2012-10-25 16:00:00.0000000, 0.264 
MAC001074,2012-10-25 16:30:00.0000000, 0.344 
MAC001074,2012-10-25 17:00:00.0000000, 0.407 
MAC001074,2012-10-25 17:30:00.0000000, 0.677 
MAC001074,2012-10-25 18:00:00.0000000, 1.641 
MAC001074,2012-10-25 18:30:00.0000000, 0.717 
MAC001074,2012-10-25 19:00:00.0000000, 0.35 
MAC001074,2012-10-25 19:30:00.0000000, 0.414 
MAC001074,2012-10-25 20:00:00.0000000, 1.207 
MAC001074,2012-10-25 20:30:00.0000000, 0.484 
MAC001074,2012-10-25 21:00:00.0000000, 0.54 
MAC001074,2012-10-25 21:30:00.0000000, 0.531 
MAC001074,2012-10-25 22:00:00.0000000, 0.487 
MAC001074,2012-10-25 22:30:00.0000000, 0.69 
MAC001074,2012-10-25 23:00:00.0000000, 0.285 
MAC001074,2012-10-25 23:30:00.0000000, 0.313 
MAC001074,2012-10-26 00:00:00.0000000, 0.234 
MAC001074,2012-10-26 00:30:00.0000000, 0.646 
MAC001074,2012-10-26 01:00:00.0000000, 0.188 
MAC001074,2012-10-26 01:30:00.0000000, 0.312 
MAC001074,2012-10-26 02:00:00.0000000, 0.089 
MAC001074,2012-10-26 02:30:00.0000000, 0.143 
MAC001074,2012-10-26 03:00:00.0000000, 0.158 
MAC001074,2012-10-26 03:30:00.0000000, 0.069 
MAC001074,2012-10-26 04:00:00.0000000, 0.097 
MAC001074,2012-10-26 04:30:00.0000000, 0.175 
MAC001074,2012-10-26 05:00:00.0000000, 0.093 
MAC001074,2012-10-26 05:30:00.0000000, 0.242 
MAC001074,2012-10-26 06:00:00.0000000, 0.368 
MAC001074,2012-10-26 06:30:00.0000000, 0.197 
MAC001074,2012-10-26 07:00:00.0000000, 0.16 
MAC001074,2012-10-26 07:30:00.0000000, 0.253 
MAC001074,2012-10-26 08:00:00.0000000, 0.421 
MAC001074,2012-10-26 08:30:00.0000000, 0.44 
MAC001074,2012-10-26 09:00:00.0000000, 0.235 
MAC001074,2012-10-26 09:30:00.0000000, 0.284 
MAC001074,2012-10-26 10:00:00.0000000, 0.387 
MAC001074,2012-10-26 10:30:00.0000000, 0.375 
MAC001074,2012-10-26 11:00:00.0000000, 0.238 
MAC001074,2012-10-26 11:30:00.0000000, 0.259 
MAC001074,2012-10-26 12:00:00.0000000, 0.409 
MAC001074,2012-10-26 12:30:00.0000000, 0.282 
MAC001074,2012-10-26 13:00:00.0000000, 0.266 
MAC001074,2012-10-26 13:30:00.0000000, 0.447 
MAC001074,2012-10-26 14:00:00.0000000, 0.472 
MAC001074,2012-10-26 14:30:00.0000000, 0.548 
MAC001074,2012-10-26 15:00:00.0000000, 0.708 
MAC001074,2012-10-26 15:30:00.0000000, 0.562 
MAC001074,2012-10-26 16:00:00.0000000, 0.496 
MAC001074,2012-10-26 16:30:00.0000000, 0.656 
MAC001074,2012-10-26 17:00:00.0000000, 1.072 
MAC001074,2012-10-26 17:30:00.0000000, 1.4910001 
MAC001074,2012-10-26 18:00:00.0000000, 0.893 
MAC001074,2012-10-26 18:30:00.0000000, 1.059 
MAC001074,2012-10-26 19:00:00.0000000, 0.87 
MAC001074,2012-10-26 19:30:00.0000000, 1.2869999 
MAC001074,2012-10-26 20:00:00.0000000, 0.732 
MAC001074,2012-10-26 20:30:00.0000000, 1.039 
MAC001074,2012-10-26 21:00:00.0000000, 0.321 
MAC001074,2012-10-26 21:30:00.0000000, 0.252 
MAC001074,2012-10-26 22:00:00.0000000, 0.653 
MAC001074,2012-10-26 22:30:00.0000000, 0.59 
MAC001074,2012-10-26 23:00:00.0000000, 0.952 
MAC001074,2012-10-26 23:30:00.0000000, 1.3049999 
MAC001074,2012-10-27 00:00:00.0000000, 0.413 
MAC001074,2012-10-27 00:30:00.0000000, 0.283 
MAC001074,2012-10-27 01:00:00.0000000, 2.1400001 
MAC001074,2012-10-27 01:30:00.0000000, 0.269 
MAC001074,2012-10-27 02:00:00.0000000, 0.285 
MAC001074,2012-10-27 02:30:00.0000000, 0.228 
MAC001074,2012-10-27 03:00:00.0000000, 0.186 
MAC001074,2012-10-27 03:30:00.0000000, 0.17 
MAC001074,2012-10-27 04:00:00.0000000, 0.224 
MAC001074,2012-10-27 04:30:00.0000000, 0.229 
MAC001074,2012-10-27 05:00:00.0000000, 0.17 
MAC001074,2012-10-27 05:30:00.0000000, 0.268 
MAC001074,2012-10-27 06:00:00.0000000, 0.225 
MAC001074,2012-10-27 06:30:00.0000000, 0.214 
MAC001074,2012-10-27 07:00:00.0000000, 0.175 
MAC001074,2012-10-27 07:30:00.0000000, 0.289 
MAC001074,2012-10-27 08:00:00.0000000, 0.436 
MAC001074,2012-10-27 08:30:00.0000000, 0.503 
MAC001074,2012-10-27 09:00:00.0000000, 1.772 
MAC001074,2012-10-27 09:30:00.0000000, 1.462 
MAC001074,2012-10-27 10:00:00.0000000, 0.884 
MAC001074,2012-10-27 10:30:00.0000000, 0.269 
MAC001074,2012-10-27 11:00:00.0000000, 1.248 
MAC001074,2012-10-27 11:30:00.0000000, 1.067 
MAC001074,2012-10-27 12:00:00.0000000, 1.4579999 
MAC001074,2012-10-27 12:30:00.0000000, 1.188 
MAC001074,2012-10-27 13:00:00.0000000, 1.141 
MAC001074,2012-10-27 13:30:00.0000000, 0.864 
MAC001074,2012-10-27 14:00:00.0000000, 1 
MAC001074,2012-10-27 14:30:00.0000000, 1.059 
MAC001074,2012-10-27 15:00:00.0000000, 1.791 
MAC001074,2012-10-27 15:30:00.0000000, 1.456 
MAC001074,2012-10-27 16:00:00.0000000, 1.1109999 
MAC001074,2012-10-27 16:30:00.0000000, 1.238 
MAC001074,2012-10-27 17:00:00.0000000, 0.838 
MAC001074,2012-10-27 17:30:00.0000000, 1.717 
MAC001074,2012-10-27 18:00:00.0000000, 3.2 
MAC001074,2012-10-27 18:30:00.0000000, 1.051 
MAC001074,2012-10-27 19:00:00.0000000, 0.808 
MAC001074,2012-10-27 19:30:00.0000000, 0.47 
MAC001074,2012-10-27 20:00:00.0000000, 0.756 
MAC001074,2012-10-27 20:30:00.0000000, 0.548 
MAC001074,2012-10-27 21:00:00.0000000, 0.334 
MAC001074,2012-10-27 21:30:00.0000000, 0.422 
MAC001074,2012-10-27 22:00:00.0000000, 0.509 
MAC001074,2012-10-27 22:30:00.0000000, 0.839 
MAC001074,2012-10-27 23:00:00.0000000, 0.388 
MAC001074,2012-10-27 23:30:00.0000000, 0.444 
MAC001074,2012-10-28 00:00:00.0000000, 0.331 
MAC001074,2012-10-28 00:30:00.0000000, 1.714 
MAC001074,2012-10-28 01:00:00.0000000, 0.338 
MAC001074,2012-10-28 01:30:00.0000000, 0.332 
MAC001074,2012-10-28 02:00:00.0000000, 0.172 
MAC001074,2012-10-28 02:30:00.0000000, 0.126 
MAC001074,2012-10-28 03:00:00.0000000, 0.132 
MAC001074,2012-10-28 03:30:00.0000000, 0.124 
MAC001074,2012-10-28 04:00:00.0000000, 0.108 
MAC001074,2012-10-28 04:30:00.0000000, 0.178 
MAC001074,2012-10-28 05:00:00.0000000, 0.207 
MAC001074,2012-10-28 05:30:00.0000000, 0.245 
MAC001074,2012-10-28 06:00:00.0000000, 0.151 
MAC001074,2012-10-28 06:30:00.0000000, 0.215 
MAC001074,2012-10-28 07:00:00.0000000, 0.183 
MAC001074,2012-10-28 07:30:00.0000000, 0.183 
MAC001074,2012-10-28 08:00:00.0000000, 0.409 
MAC001074,2012-10-28 08:30:00.0000000, 0.331 
MAC001074,2012-10-28 09:00:00.0000000, 0.355 
MAC001074,2012-10-28 09:30:00.0000000, 0.217 
MAC001074,2012-10-28 10:00:00.0000000, 0.624 
MAC001074,2012-10-28 10:30:00.0000000, 0.781 
MAC001074,2012-10-28 11:00:00.0000000, 0.315 
MAC001074,2012-10-28 11:30:00.0000000, 0.802 
MAC001074,2012-10-28 12:00:00.0000000, 1.1799999 
MAC001074,2012-10-28 12:30:00.0000000, 0.367 
MAC001074,2012-10-28 13:00:00.0000000, 0.708 
MAC001074,2012-10-28 13:30:00.0000000, 1.505 
MAC001074,2012-10-28 14:00:00.0000000, 0.662 
MAC001074,2012-10-28 14:30:00.0000000, 0.247 
MAC001074,2012-10-28 15:00:00.0000000, 0.155 
MAC001074,2012-10-28 15:30:00.0000000, 0.212 
MAC001074,2012-10-28 16:00:00.0000000, 0.44 
MAC001074,2012-10-28 16:30:00.0000000, 0.522 
MAC001074,2012-10-28 17:00:00.0000000, 1.051 
MAC001074,2012-10-28 17:30:00.0000000, 0.431 
MAC001074,2012-10-28 18:00:00.0000000, 0.61 
MAC001074,2012-10-28 18:30:00.0000000, 1.795 
MAC001074,2012-10-28 19:00:00.0000000, 1.035 
MAC001074,2012-10-28 19:30:00.0000000, 2.8659999 
MAC001074,2012-10-28 20:00:00.0000000, 1.776 
MAC001074,2012-10-28 20:30:00.0000000, 2.168 
MAC001074,2012-10-28 21:00:00.0000000, 2.332 
MAC001074,2012-10-28 21:30:00.0000000, 1.243 
MAC001074,2012-10-28 22:00:00.0000000, 1.971 
MAC001074,2012-10-28 22:30:00.0000000, 0.579 
MAC001074,2012-10-28 23:00:00.0000000, 1.263 
MAC001074,2012-10-28 23:30:00.0000000, 0.863 
MAC001074,2012-10-29 00:00:00.0000000, 0.317 
MAC001074,2012-10-29 00:30:00.0000000, 0.23 
MAC001074,2012-10-29 01:00:00.0000000, 0.297 
MAC001074,2012-10-29 01:30:00.0000000, 1.206 
MAC001074,2012-10-29 02:00:00.0000000, 0.124 
MAC001074,2012-10-29 02:30:00.0000000, 0.244 
MAC001074,2012-10-29 03:00:00.0000000, 0.196 
MAC001074,2012-10-29 03:30:00.0000000, 0.198 
MAC001074,2012-10-29 04:00:00.0000000, 0.124 
MAC001074,2012-10-29 04:30:00.0000000, 0.163 
MAC001074,2012-10-29 05:00:00.0000000, 0.231 
MAC001074,2012-10-29 05:30:00.0000000, 0.148 
MAC001074,2012-10-29 06:00:00.0000000, 0.13 
MAC001074,2012-10-29 06:30:00.0000000, 0.311 
MAC001074,2012-10-29 07:00:00.0000000, 0.195 
MAC001074,2012-10-29 07:30:00.0000000, 0.13 
MAC001074,2012-10-29 08:00:00.0000000, 0.256 
MAC001074,2012-10-29 08:30:00.0000000, 0.438 
MAC001074,2012-10-29 09:00:00.0000000, 0.3 
MAC001074,2012-10-29 09:30:00.0000000, 0.294 
MAC001074,2012-10-29 10:00:00.0000000, 0.216 
MAC001074,2012-10-29 10:30:00.0000000, 0.316 
MAC001074,2012-10-29 11:00:00.0000000, 0.451 
MAC001074,2012-10-29 11:30:00.0000000, 0.894 
MAC001074,2012-10-29 12:00:00.0000000, 0.406 
MAC001074,2012-10-29 12:30:00.0000000, 0.167 
MAC001074,2012-10-29 13:00:00.0000000, 0.428 
MAC001074,2012-10-29 13:30:00.0000000, 1.687 
MAC001074,2012-10-29 14:00:00.0000000, 1.668 
MAC001074,2012-10-29 14:30:00.0000000, 0.43 
MAC001074,2012-10-29 15:00:00.0000000, 0.549 
MAC001074,2012-10-29 15:30:00.0000000, 0.749 
MAC001074,2012-10-29 16:00:00.0000000, 1.306 
MAC001074,2012-10-29 16:30:00.0000000, 1.137 
MAC001074,2012-10-29 17:00:00.0000000, 0.787 
MAC001074,2012-10-29 17:30:00.0000000, 0.58 
MAC001074,2012-10-29 18:00:00.0000000, 2.569 
MAC001074,2012-10-29 18:30:00.0000000, 2.309 
MAC001074,2012-10-29 19:00:00.0000000, 1.784 
MAC001074,2012-10-29 19:30:00.0000000, 1.978 
MAC001074,2012-10-29 20:00:00.0000000, 2.277 
MAC001074,2012-10-29 20:30:00.0000000, 1.844 
MAC001074,2012-10-29 21:00:00.0000000, 1.11 
MAC001074,2012-10-29 21:30:00.0000000, 1.398 
MAC001074,2012-10-29 22:00:00.0000000, 0.933 
MAC001074,2012-10-29 22:30:00.0000000, 0.535 
MAC001074,2012-10-29 23:00:00.0000000, 0.746 
MAC001074,2012-10-29 23:30:00.0000000, 0.664 
MAC001074,2012-10-30 00:00:00.0000000, 0.401 
MAC001074,2012-10-30 00:30:00.0000000, 0.266 
MAC001074,2012-10-30 01:00:00.0000000, 0.333 
MAC001074,2012-10-30 01:30:00.0000000, 0.417 
MAC001074,2012-10-30 02:00:00.0000000, 0.352 
MAC001074,2012-10-30 02:30:00.0000000, 0.348 
MAC001074,2012-10-30 03:00:00.0000000, 1.636 
MAC001074,2012-10-30 03:30:00.0000000, 0.168 
MAC001074,2012-10-30 04:00:00.0000000, 0.181 
MAC001074,2012-10-30 04:30:00.0000000, 0.156 
MAC001074,2012-10-30 05:00:00.0000000, 0.106 
MAC001074,2012-10-30 05:30:00.0000000, 0.157 
MAC001074,2012-10-30 06:00:00.0000000, 0.191 
MAC001074,2012-10-30 06:30:00.0000000, 0.254 
MAC001074,2012-10-30 07:00:00.0000000, 0.169 
MAC001074,2012-10-30 07:30:00.0000000, 0.237 
MAC001074,2012-10-30 08:00:00.0000000, 0.362 
MAC001074,2012-10-30 08:30:00.0000000, 0.939 
MAC001074,2012-10-30 09:00:00.0000000, 0.213 
MAC001074,2012-10-30 09:30:00.0000000, 0.212 
MAC001074,2012-10-30 10:00:00.0000000, 0.302 
MAC001074,2012-10-30 10:30:00.0000000, 0.315 
MAC001074,2012-10-30 11:00:00.0000000, 0.192 
MAC001074,2012-10-30 11:30:00.0000000, 0.218 
MAC001074,2012-10-30 12:00:00.0000000, 0.198 
MAC001074,2012-10-30 12:30:00.0000000, 0.187 
MAC001074,2012-10-30 13:00:00.0000000, 0.365 
MAC001074,2012-10-30 13:30:00.0000000, 0.229 
MAC001074,2012-10-30 14:00:00.0000000, 0.276 
MAC001074,2012-10-30 14:30:00.0000000, 0.143 
MAC001074,2012-10-30 15:00:00.0000000, 0.153 
MAC001074,2012-10-30 15:30:00.0000000, 0.233 
MAC001074,2012-10-30 16:00:00.0000000, 0.371 
MAC001074,2012-10-30 16:30:00.0000000, 0.232 
MAC001074,2012-10-30 17:00:00.0000000, 0.329 
MAC001074,2012-10-30 17:30:00.0000000, 0.739 
MAC001074,2012-10-30 18:00:00.0000000, 0.387 
MAC001074,2012-10-30 18:30:00.0000000, 1.618 
MAC001074,2012-10-30 19:00:00.0000000, 0.405 
MAC001074,2012-10-30 19:30:00.0000000, 0.803 
MAC001074,2012-10-30 20:00:00.0000000, 1.021 
MAC001074,2012-10-30 20:30:00.0000000, 1.575 
MAC001074,2012-10-30 21:00:00.0000000, 0.502 
MAC001074,2012-10-30 21:30:00.0000000, 0.395 
MAC001074,2012-10-30 22:00:00.0000000, 0.789 
MAC001074,2012-10-30 22:30:00.0000000, 0.269 
MAC001074,2012-10-30 23:00:00.0000000, 0.247 
MAC001074,2012-10-30 23:30:00.0000000, 0.288 
MAC001074,2012-10-31 00:00:00.0000000, 0.231 
MAC001074,2012-10-31 00:30:00.0000000, 0.149 
MAC001074,2012-10-31 01:00:00.0000000, 0.137 
MAC001074,2012-10-31 01:30:00.0000000, 0.218 
MAC001074,2012-10-31 02:00:00.0000000, 0.183 
MAC001074,2012-10-31 02:30:00.0000000, 0.232 
MAC001074,2012-10-31 03:00:00.0000000, 0.162 
MAC001074,2012-10-31 03:30:00.0000000, 0.181 
MAC001074,2012-10-31 04:00:00.0000000, 0.198 
MAC001074,2012-10-31 04:30:00.0000000, 0.176 
MAC001074,2012-10-31 05:00:00.0000000, 0.131 
MAC001074,2012-10-31 05:30:00.0000000, 0.172 
MAC001074,2012-10-31 06:00:00.0000000, 0.205 
MAC001074,2012-10-31 06:30:00.0000000, 0.324 
MAC001074,2012-10-31 07:00:00.0000000, 0.146 
MAC001074,2012-10-31 07:30:00.0000000, 0.167 
MAC001074,2012-10-31 08:00:00.0000000, 0.274 
MAC001074,2012-10-31 08:30:00.0000000, 0.822 
MAC001074,2012-10-31 09:00:00.0000000, 0.281 
MAC001074,2012-10-31 09:30:00.0000000, 0.404 
MAC001074,2012-10-31 10:00:00.0000000, 0.531 
MAC001074,2012-10-31 10:30:00.0000000, 0.3 
MAC001074,2012-10-31 11:00:00.0000000, 0.29 
MAC001074,2012-10-31 11:30:00.0000000, 0.243 
MAC001074,2012-10-31 12:00:00.0000000, 0.27 
MAC001074,2012-10-31 12:30:00.0000000, 0.206 
MAC001074,2012-10-31 13:00:00.0000000, 0.376 
MAC001074,2012-10-31 13:30:00.0000000, 0.567 
MAC001074,2012-10-31 14:00:00.0000000, 0.504 
MAC001074,2012-10-31 14:30:00.0000000, 0.402 
MAC001074,2012-10-31 15:00:00.0000000, 1.659 
MAC001074,2012-10-31 15:30:00.0000000, 1.765 
MAC001074,2012-10-31 16:00:00.0000000, 1.615 
MAC001074,2012-10-31 16:30:00.0000000, 0.547 
MAC001074,2012-10-31 17:00:00.0000000, 0.465 
MAC001074,2012-10-31 17:30:00.0000000, 0.601 
MAC001074,2012-10-31 18:00:00.0000000, 0.433 
MAC001074,2012-10-31 18:30:00.0000000, 2.4389999 
MAC001074,2012-10-31 19:00:00.0000000, 0.643 
MAC001074,2012-10-31 19:30:00.0000000, 0.475 
MAC001074,2012-10-31 20:00:00.0000000, 0.884 
MAC001074,2012-10-31 20:30:00.0000000, 1.184 
MAC001074,2012-10-31 21:00:00.0000000, 0.566 
MAC001074,2012-10-31 21:30:00.0000000, 0.472 
MAC001074,2012-10-31 22:00:00.0000000, 2.302 
MAC001074,2012-10-31 22:30:00.0000000, 1.45 
MAC001074,2012-10-31 23:00:00.0000000, 0.883 
MAC001074,2012-10-31 23:30:00.0000000, 0.305 
MAC001074,2012-11-01 00:00:00.0000000, 0.25 
MAC001074,2012-11-01 00:30:00.0000000, 1.702 
MAC001074,2012-11-01 01:00:00.0000000, 0.233 
MAC001074,2012-11-01 01:30:00.0000000, 0.088 
MAC001074,2012-11-01 02:00:00.0000000, 0.176 
MAC001074,2012-11-01 02:30:00.0000000, 0.249 
MAC001074,2012-11-01 03:00:00.0000000, 0.095 
MAC001074,2012-11-01 03:30:00.0000000, 0.096 
MAC001074,2012-11-01 04:00:00.0000000, 0.137 
MAC001074,2012-11-01 04:30:00.0000000, 0.13 
MAC001074,2012-11-01 05:00:00.0000000, 0.116 
MAC001074,2012-11-01 05:30:00.0000000, 0.096 
MAC001074,2012-11-01 06:00:00.0000000, 0.103 
MAC001074,2012-11-01 06:30:00.0000000, 0.301 
MAC001074,2012-11-01 07:00:00.0000000, 0.193 
MAC001074,2012-11-01 07:30:00.0000000, 0.207 
MAC001074,2012-11-01 08:00:00.0000000, 0.202 
MAC001074,2012-11-01 08:30:00.0000000, 1.321 
MAC001074,2012-11-01 09:00:00.0000000, 0.327 
MAC001074,2012-11-01 09:30:00.0000000, 0.213 
MAC001074,2012-11-01 10:00:00.0000000, 0.186 
MAC001074,2012-11-01 10:30:00.0000000, 0.1 
MAC001074,2012-11-01 11:00:00.0000000, 0.204 
MAC001074,2012-11-01 11:30:00.0000000, 0.206 
MAC001074,2012-11-01 12:00:00.0000000, 0.193 
MAC001074,2012-11-01 12:30:00.0000000, 0.127 
MAC001074,2012-11-01 13:00:00.0000000, 0.302 
MAC001074,2012-11-01 13:30:00.0000000, 0.527 
