,Line
11280,-1.9383
11281,-2.93807
11282,-1.9792
11283,-2.16642
11284,-2.21194
11285,-1.5
11286,-1.5
11287,-1.5
11288,-1.5
11289,-1.5
11290,-1.5
11291,-1.5
11292,-1.5
11293,-1.5
11294,-1.5
11295,-1.5
11296,-1.98151
11297,-2.2655
11298,-2.28045
11299,-2.0228
11300,-1.81
11301,-1.59336
11302,-1.5
11303,-2.20915
11304,-1.5
11305,-1.5
11306,-1.5
11307,-1.5
11308,-1.5
11309,-1.5
11310,-1.5
11311,-1.5
11312,-1.5
11313,-1.5
11314,-1.5
11315,-1.5
11316,-1.5
11317,-1.5
11318,-1.5
11319,-1.61533
11320,-1.8855
11321,-2.162
11322,-2.1935
11323,-1.93873
11324,-1.6875
11325,-1.5
11326,-1.5
11327,-1.5
11328,-1.89247
11329,-1.5
11330,-2.02466
11331,-1.75601
11332,-1.78116
11333,-1.613
11334,-1.5
11335,-1.5
11336,-1.5
11337,-1.5
11338,-1.5
11339,-1.5
11340,-1.5
11341,-1.5
11342,-1.5
11343,-1.5
11344,-1.5
11345,-2.0075
11346,-2.1055
11347,-1.8985
11348,-1.6855
11349,-1.5
11350,-1.95332
11351,-1.5
11352,-2.09983
11353,-2.40429
11354,-2.08129
11355,-1.84449
11356,-1.99232
11357,-1.91243
11358,-1.5
11359,-1.5
11360,-1.5
11361,-1.5
11362,-1.5
11363,-1.5
11364,-1.5
11365,-1.5
11366,-1.5
11367,-1.71125
11368,-1.92687
11369,-2.413
11370,-2.3935
11371,-2.0885
11372,-1.868
11373,-1.64591
11374,-1.5
11375,-1.5576
11376,-2.2601
11377,-1.8205
11378,-1.5
11379,-1.562
11380,-2.30968
11381,-1.80688
11382,-1.5
11383,-1.5
11384,-1.5
11385,-1.5
11386,-1.5
11387,-1.5
11388,-1.5
11389,-1.5
11390,-1.5
11391,-1.5
11392,-1.88146
11393,-2.34764
11394,-2.334
11395,-2.027
11396,-1.76088
11397,-1.53887
11398,-1.5
11399,-1.5
11400,-1.5
11401,-1.86565
11402,-1.5
11403,-2.12386
11404,-2.17573
11405,-1.77101
11406,-1.5
11407,-1.5
11408,-1.5
11409,-1.5
11410,-1.5
11411,-1.5
11412,-1.5
11413,-1.5
11414,-1.5
11415,-1.5
11416,-1.79415
11417,-2.26929
11418,-2.2895
11419,-1.964
11420,-1.705
11421,-1.5
11422,-1.5
11423,-1.5
11424,-1.94341
11425,-1.5
11426,-1.65586
11427,-1.7348
11428,-1.98717
11429,-1.67557
11430,-1.5
11431,-1.5
11432,-1.5
11433,-1.5
11434,-1.5
11435,-1.5
11436,-1.5
11437,-1.5
11438,-1.5
11439,-1.59476
11440,-1.90487
11441,-2.35291
11442,-2.38747
11443,-2.0755
11444,-1.83
11445,-1.61917
11446,-1.5
11447,-1.5349
11448,-2.05207
11449,-2.29427
11450,-1.56915
11451,-2.37693
11452,-2.24707
11453,-1.58696
11454,-1.5
11455,-1.5
11456,-1.5
11457,-1.5
11458,-1.5
11459,-1.5
11460,-1.5
11461,-1.5
11462,-1.5
11463,-1.75759
11464,-1.87782
11465,-2.381
11466,-2.39974
11467,-2.086
11468,-1.86051
11469,-1.64076
11470,-1.5
11471,-1.5
11472,-1.5
11473,-2.0595
11474,-1.5
11475,-1.58115
11476,-2.13545
11477,-2.05016
11478,-1.5
11479,-1.5
11480,-1.5
11481,-1.5
11482,-1.5
11483,-1.5
11484,-1.5
11485,-1.5
11486,-1.5
11487,-1.71842
11488,-1.83938
11489,-2.26864
11490,-2.2595
11491,-2.026
11492,-1.78
11493,-1.58998
11494,-1.5
11495,-1.5
11496,-1.96707
11497,-1.5
11498,-1.5
11499,-1.9441
11500,-2.13514
11501,-1.5
11502,-1.5
11503,-1.5
11504,-1.5
11505,-1.5
11506,-1.5
11507,-1.5
11508,-1.5
11509,-1.5
11510,-1.5
11511,-1.5
11512,-1.5128
11513,-1.9673
11514,-2.08689
11515,-1.88611
11516,-1.64781
11517,-1.68319
11518,-2.00054
11519,-1.93302
11520,-1.88739
11521,-2.19181
11522,-1.94645
11523,-2.22703
11524,-1.60058
11525,-1.50431
11526,-1.5
11527,-1.5
11528,-1.5
11529,-1.5
11530,-1.5
11531,-1.5
11532,-1.5
11533,-1.5
11534,-1.5
11535,-1.70448
11536,-1.78201
11537,-2.22614
11538,-2.3045
11539,-2.0295
11540,-1.7905
11541,-1.51911
11542,-1.53164
11543,-1.5
11544,-1.918
11545,-1.95977
11546,-1.99357
11547,-2.16768
11548,-2.51054
11549,-1.59859
11550,-1.5
11551,-1.5
11552,-1.5
11553,-1.5
11554,-1.5
11555,-1.5
11556,-1.5
11557,-1.5
11558,-1.5
11559,-1.51885
11560,-1.79405
11561,-2.28164
11562,-2.405
11563,-2.164
11564,-1.91
11565,-1.65526
11566,-1.5
11567,-2.10515
11568,-2.06146
11569,-2.23375
11570,-2.21634
11571,-2.2974
11572,-1.5
11573,-1.5
11574,-1.5
11575,-1.5
11576,-1.5
11577,-1.5
11578,-1.5
11579,-1.5
11580,-1.5
11581,-1.5
11582,-1.5
11583,-1.73815
11584,-1.86955
11585,-2.35227
11586,-2.4825
11587,-2.21654
11588,-1.922
11589,-1.66218
11590,-1.5
11591,-1.5
11592,-2.00849
11593,-2.04446
11594,-1.78105
11595,-1.91051
11596,-2.29365
11597,-1.5
11598,-1.5
11599,-1.5
11600,-1.5
11601,-1.5
11602,-1.5
11603,-1.5
11604,-1.5
11605,-1.5
11606,-1.5
11607,-1.8202
11608,-1.81769
11609,-2.20114
11610,-2.2155
11611,-2.0165
11612,-1.82
11613,-1.56208
11614,-1.5
11615,-1.5
11616,-1.5
11617,-1.91987
11618,-1.5
11619,-1.5
11620,-1.51473
11621,-1.5
11622,-1.5
11623,-1.5
11624,-1.5
11625,-1.5
11626,-1.5
11627,-1.5
11628,-1.5
11629,-1.5
11630,-1.5
11631,-1.72365
11632,-1.54742
11633,-1.83227
11634,-1.817
11635,-1.7685
11636,-1.621
11637,-1.5
11638,-1.94862
11639,-1.86663
11640,-1.80156
11641,-1.76597
11642,-1.78807
11643,-1.79438
11644,-1.63573
11645,-1.5
11646,-1.5
11647,-1.5
11648,-1.5
11649,-1.5
11650,-1.5
11651,-1.5
11652,-1.5
11653,-1.5
11654,-1.5
11655,-1.5
11656,-2.04912
11657,-2.37984
11658,-2.07652
11659,-1.6788
11660,-1.6815
11661,-1.5
11662,-1.5
11663,-1.5
11664,-1.5
11665,-1.5
11666,-1.5
11667,-1.5
11668,-1.5
11669,-1.5
11670,-1.5
11671,-1.5
11672,-1.5
11673,-1.5
11674,-1.5
11675,-1.5
11676,-1.5
11677,-1.5
11678,-1.5
11679,-1.5
11680,-1.5
11681,-1.5411
11682,-1.65119
11683,-1.54027
11684,-1.5
11685,-1.5
11686,-1.5
11687,-1.5
11688,-1.5
11689,-1.5
11690,-1.5
11691,-1.5
11692,-1.5
11693,-1.5
11694,-1.5
11695,-1.5
11696,-1.5
11697,-1.5
11698,-1.5
11699,-1.5
11700,-1.5
11701,-1.5
11702,-1.5
11703,-1.5
11704,-1.5
11705,-1.65708
11706,-1.71318
11707,-1.56664
11708,-1.5
11709,-1.5
11710,-1.5
11711,-1.5
11712,-1.5
11713,-1.5
11714,-1.5
11715,-1.5
11716,-1.5
11717,-1.5
11718,-1.5
11719,-1.5
11720,-1.5
11721,-1.5
11722,-1.5
11723,-1.5
11724,-1.5
11725,-1.5
11726,-1.5
11727,-1.5
11728,-1.5
11729,-1.92314
11730,-2.07847
11731,-1.88816
11732,-1.69708
11733,-1.5
11734,-1.5
11735,-1.5
11736,-1.5
11737,-1.5
11738,-1.83748
11739,-1.5
11740,-1.5
11741,-1.5
11742,-1.5
11743,-1.5
11744,-1.5
11745,-1.5
11746,-1.5
11747,-1.5
11748,-1.5
11749,-1.5
11750,-1.50273
11751,-1.5
11752,-1.89538
11753,-2.31997
11754,-2.40607
11755,-2.11152
11756,-1.91192
11757,-1.65991
11758,-2.16092
11759,-2.03734
11760,-1.9772
11761,-1.93447
11762,-1.96852
11763,-2.02826
11764,-1.98874
11765,-1.62781
11766,-1.5
11767,-1.5
11768,-1.5
11769,-1.5
11770,-1.5
11771,-1.5
11772,-1.5
11773,-1.5
11774,-1.5
11775,-1.67617
11776,-2.18229
11777,-2.27385
11778,-2.41439
11779,-2.11791
11780,-1.91529
11781,-1.65032
11782,-1.5
11783,-2.03893
11784,-1.95006
11785,-1.90983
11786,-1.90843
11787,-1.93477
11788,-1.82899
11789,-1.5
11790,-1.5
11791,-1.5
11792,-1.5
11793,-1.5
11794,-1.5
11795,-1.5
11796,-1.5
11797,-1.5
11798,-1.5
11799,-1.5
11800,-1.61781
11801,-2.13621
11802,-2.25951
11803,-1.98928
11804,-1.86718
11805,-1.62865
11806,-1.5
11807,-1.77643
11808,-1.97216
11809,-1.5
11810,-1.97141
11811,-1.5
11812,-1.5
11813,-1.5
11814,-1.5
11815,-1.5
11816,-1.5
11817,-1.5
11818,-1.5
11819,-1.5
11820,-1.5
11821,-1.5
11822,-1.5
11823,-1.5
11824,-1.56296
11825,-2.02945
11826,-2.19703
11827,-1.97046
11828,-1.77619
11829,-1.54099
11830,-1.5
11831,-1.5
11832,-1.5
11833,-1.5
11834,-1.5
11835,-1.5
11836,-1.5
11837,-1.5
11838,-1.5
11839,-1.5
11840,-1.5
11841,-1.5
11842,-1.5
11843,-1.5
11844,-1.5
11845,-1.5
11846,-1.5
11847,-1.5
11848,-1.5
11849,-1.95322
11850,-2.16885
11851,-1.97653
11852,-1.75942
11853,-1.50479
11854,-1.5
11855,-1.5
11856,-1.5
11857,-1.5
11858,-1.5
11859,-1.5
11860,-1.5
11861,-1.5
11862,-1.5
11863,-1.5
11864,-1.5
11865,-1.5
11866,-1.5
11867,-1.5
11868,-1.5
11869,-1.5
11870,-1.5
11871,-1.5
11872,-1.78766
11873,-2.27999
11874,-2.43572
11875,-2.1261
11876,-1.9291
11877,-1.67344
11878,-1.50184
11879,-1.5
11880,-1.5
11881,-1.5
11882,-1.5
11883,-1.5
11884,-1.78018
11885,-1.5
11886,-1.5
11887,-1.5
11888,-1.5
11889,-1.5
11890,-1.5
11891,-1.5
11892,-1.5
11893,-1.5
11894,-1.5
11895,-1.5
11896,-1.82386
11897,-2.31514
11898,-2.45322
11899,-2.1422
11900,-1.95382
11901,-1.71352
11902,-1.534
11903,-1.5
11904,-1.85275
11905,-2.08498
11906,-1.5
11907,-1.5
11908,-1.5
11909,-1.60911
11910,-1.5
11911,-1.5
11912,-1.5
11913,-1.5
11914,-1.5
11915,-1.5
11916,-1.5
11917,-1.5
11918,-1.5
11919,-1.92345
11920,-1.85495
11921,-2.281
11922,-2.35411
11923,-2.05215
11924,-2.52988
11925,-1.61601
11926,-1.60906
11927,-1.5
11928,-2.03464
11929,-2.01264
11930,-2.0841
11931,-2.11253
11932,-2.03733
11933,-1.77746
11934,-1.62341
11935,-1.75222
11936,-1.5
11937,-1.5
11938,-1.5
11939,-1.5
11940,-1.5
11941,-1.5
11942,-1.5
11943,-1.5
11944,-2.62471
11945,-2.98943
11946,-2.34123
11947,-2.7
11948,-2.01906
11949,-2.29259
11950,-2.12242
11951,-2.05676
11952,-2.03417
11953,-2.00889
11954,-2.06609
11955,-2.12014
11956,-2.05779
11957,-1.5
11958,-1.5
11959,-1.5
11960,-1.5
11961,-1.5
11962,-1.5
11963,-1.5
11964,-1.5
11965,-1.5
11966,-1.5
11967,-1.5
11968,-1.72177
11969,-2.18349
11970,-2.33189
11971,-2.04419
11972,-1.87646
11973,-1.67337
11974,-1.5
11975,-1.5
11976,-1.5
11977,-1.5
11978,-1.5
11979,-1.74436
11980,-1.5
11981,-1.5
11982,-1.5
11983,-1.5
11984,-1.5
11985,-1.5
11986,-1.5
11987,-1.5
11988,-1.5
11989,-1.5
11990,-1.5
11991,-1.5
11992,-1.53755
11993,-2.00585
11994,-2.21341
11995,-1.99282
11996,-1.78747
11997,-1.59595
11998,-1.5
11999,-1.5
12000,-1.5
12001,-1.5
12002,-1.68825
12003,-1.5
12004,-1.60543
12005,-1.5
12006,-1.5
12007,-1.5
12008,-1.5
12009,-1.5
12010,-1.5
12011,-1.5
12012,-1.5
12013,-1.5
12014,-1.5
12015,-1.5
12016,-1.5
12017,-1.87889
12018,-2.11111
12019,-1.95344
12020,-1.77221
12021,-1.55831
12022,-1.5
12023,-1.5
12024,-1.5
12025,-1.5
12026,-1.5
12027,-1.53796
12028,-1.5
12029,-1.5
12030,-1.5
12031,-1.5
12032,-1.5
12033,-1.5
12034,-1.5
12035,-1.5
12036,-1.5
12037,-1.5
12038,-1.5
12039,-1.5
12040,-1.72657
12041,-2.18666
12042,-2.38872
12043,-2.09063
12044,-1.87414
12045,-1.66134
12046,-1.5
12047,-1.5
12048,-1.5
12049,-1.5
12050,-1.5
12051,-1.95534
12052,-1.5
12053,-1.5
12054,-1.5
12055,-1.5
12056,-1.5
12057,-1.5
12058,-1.5
12059,-1.5
12060,-1.5
12061,-1.5
12062,-1.5
12063,-1.81336
12064,-1.87947
12065,-2.27527
12066,-2.36784
12067,-2.07339
12068,-1.89116
12069,-1.63902
12070,-1.5
12071,-1.5
12072,-1.5
12073,-1.5
12074,-1.5
12075,-1.5
12076,-2.0514
12077,-1.51978
12078,-1.5
12079,-1.5
12080,-1.5
12081,-1.5
12082,-1.5
12083,-1.5
12084,-1.5
12085,-1.5
12086,-1.5
12087,-1.61306
12088,-1.74339
12089,-2.24215
12090,-2.42486
12091,-2.12903
12092,-1.91252
12093,-2.37371
12094,-1.50534
12095,-1.5
12096,-1.92304
12097,-1.5
12098,-1.5
12099,-1.5
12100,-2.00404
12101,-1.50341
12102,-1.5
12103,-1.5
12104,-1.5
12105,-1.5
12106,-1.5
12107,-1.5
12108,-1.5
12109,-1.5
12110,-1.5
12111,-1.90166
12112,-1.78678
12113,-2.16936
12114,-2.31664
12115,-2.03341
12116,-1.83002
12117,-1.59932
12118,-1.64487
12119,-2.03257
12120,-1.98937
12121,-1.98277
12122,-2.0317
12123,-2.05265
12124,-1.94906
12125,-1.67327
12126,-1.5
12127,-1.5
12128,-1.5762
12129,-1.5
12130,-1.54585
12131,-1.5
12132,-1.76004
12133,-2.0029
12134,-2.181
12135,-2.4728
12136,-2.72419
12137,-2.92174
12138,-2.72193
12139,-2.67519
12140,-2.45264
12141,-2.27804
12142,-2.08901
12143,-1.99958
12144,-1.93373
12145,-1.9152
12146,-1.92247
12147,-1.95127
12148,-2.03508
12149,-2.10314
12150,-2.08151
12151,-2.0685
12152,-2.06659
12153,-1.96496
12154,-1.60283
12155,-1.5
12156,-1.5
12157,-1.5
12158,-1.8337
12159,-2.20366
12160,-2.56511
12161,-2.71991
12162,-2.62625
12163,-2.53844
12164,-2.31122
12165,-2.08389
12166,-1.89946
12167,-1.78968
12168,-1.71307
12169,-1.69436
12170,-1.67162
12171,-1.57603
12172,-1.5
12173,-1.5
12174,-1.5
12175,-1.5
12176,-1.5
12177,-1.5
12178,-1.5
12179,-1.5
12180,-1.5
12181,-1.5
12182,-1.5
12183,-1.5
12184,-1.5
12185,-1.72926
12186,-2.01238
12187,-1.83811
12188,-1.60873
12189,-1.77622
12190,-1.9237
12191,-1.83201
12192,-1.80532
12193,-1.81133
12194,-1.85333
12195,-1.91434
12196,-1.79763
12197,-1.5
12198,-1.5
12199,-1.5
12200,-1.5
12201,-1.5
12202,-1.5
12203,-1.5
12204,-1.5
12205,-1.5
12206,-1.5
12207,-1.5
12208,-1.5871
12209,-2.06516
12210,-2.25693
12211,-1.9947
12212,-1.75747
12213,-1.52339
12214,-1.5
12215,-1.5
12216,-1.5
12217,-1.5
12218,-1.5
12219,-1.5
12220,-1.5
12221,-1.5
12222,-1.5
12223,-1.5
12224,-1.5
12225,-1.5
12226,-1.5
12227,-1.5
12228,-1.5
12229,-1.5
12230,-1.5
12231,-1.5
12232,-1.52216
12233,-2.00936
12234,-2.20249
12235,-1.92824
12236,-1.71455
12237,-1.5
12238,-1.5
12239,-1.5
12240,-1.5
12241,-1.5
12242,-1.5
12243,-1.5
12244,-1.5
12245,-1.5
12246,-1.5
12247,-1.5
12248,-1.5
12249,-1.5
12250,-1.5
12251,-1.5
12252,-1.5
12253,-1.5
12254,-1.5
12255,-1.5
12256,-1.63668
12257,-2.1006
12258,-2.33487
12259,-2.04779
12260,-1.8045
12261,-1.57096
12262,-1.5
12263,-1.5
12264,-1.5
12265,-1.5
12266,-1.5
12267,-1.5
12268,-1.5
12269,-1.5
12270,-1.5
12271,-1.5
12272,-1.5
12273,-1.5
12274,-1.5
12275,-1.5
12276,-1.5
12277,-1.5
12278,-1.5
12279,-1.5
12280,-1.68006
12281,-2.13427
12282,-2.32279
12283,-2.0825
12284,-1.87472
12285,-1.62613
12286,-1.5
12287,-1.5
12288,-1.5
12289,-1.5
12290,-1.5
12291,-1.70999
12292,-1.5
12293,-1.5
12294,-1.5
12295,-1.5
12296,-1.5
12297,-1.5
12298,-1.5
12299,-1.5
12300,-1.5
12301,-1.5
12302,-1.5
12303,-1.5
12304,-1.7382
12305,-2.16939
12306,-2.37001
12307,-2.12258
12308,-1.91944
12309,-1.70383
12310,-1.54946
12311,-1.5
12312,-1.5
12313,-1.5
12314,-1.5
12315,-1.5
12316,-1.5
12317,-1.5
12318,-1.5
12319,-1.5
12320,-1.5
12321,-1.5
12322,-1.5
12323,-1.5
12324,-1.5
12325,-1.5
12326,-1.5
12327,-1.5
12328,-1.68086
12329,-2.09553
12330,-2.33272
12331,-2.12367
12332,-1.90853
12333,-1.71309
12334,-1.54614
12335,-1.5
12336,-1.64255
12337,-1.5
12338,-1.5
12339,-1.5
12340,-1.56826
12341,-1.5
12342,-1.5
12343,-1.5
12344,-1.5
12345,-1.5
12346,-1.5
12347,-1.5
12348,-1.5
12349,-1.5
12350,-1.5
12351,-1.5
12352,-1.54451
12353,-1.89717
12354,-2.18456
12355,-2.02588
12356,-1.8073
12357,-1.56713
12358,-1.5
12359,-1.98857
12360,-1.5
12361,-1.96957
12362,-2.04444
12363,-1.5
12364,-1.5
12365,-1.52799
12366,-1.5
12367,-1.5
12368,-1.5
12369,-1.5
12370,-1.5
12371,-1.5
12372,-1.5
12373,-1.5
12374,-1.5
12375,-1.5
12376,-1.78584
12377,-2.2662
12378,-2.47507
12379,-2.22048
12380,-1.98021
12381,-1.75038
12382,-1.56291
12383,-1.5
12384,-1.5
12385,-1.5
12386,-2.1715
12387,-2.16893
12388,-2.06313
12389,-1.5
12390,-1.5
12391,-1.5
12392,-1.5
12393,-1.5
12394,-1.5
12395,-1.5
12396,-1.5
12397,-1.5
12398,-1.5
12399,-1.88982
12400,-1.98542
12401,-2.36353
12402,-2.52446
12403,-2.28257
12404,-2.08582
12405,-2.00504
12406,-1.644
12407,-1.551
12408,-2.184
12409,-1.5
12410,-1.5325
12411,-2.21617
12412,-2.10032
12413,-1.57285
12414,-1.5
12415,-1.5
12416,-1.5
12417,-1.5
12418,-1.5
12419,-1.5
12420,-1.5
12421,-1.5
12422,-1.5
12423,-1.52599
12424,-2.81077
12425,-3.10077
12426,-2.57
12427,-2.9795
12428,-2.092
12429,-2.6495
12430,-1.685
12431,-2.08448
12432,-1.517
12433,-2.211
12434,-2.229
12435,-2.20253
12436,-2.14214
12437,-1.60671
12438,-1.5
12439,-1.5
12440,-1.5
12441,-1.5
12442,-1.5
12443,-1.5
12444,-1.5
12445,-1.5
12446,-1.5
12447,-1.87933
12448,-2.04007
12449,-2.41245
12450,-2.591
12451,-2.3555
12452,-2.1575
12453,-1.9655
12454,-2.361
12455,-1.576
12456,-1.527
12457,-2.14003
12458,-1.538
12459,-2.22935
12460,-2.14865
12461,-1.56266
12462,-1.5
12463,-1.5
12464,-1.5
12465,-1.5
12466,-1.5
12467,-1.5
12468,-1.5
12469,-1.5
12470,-1.5
12471,-1.8667
12472,-2.02557
12473,-2.35854
12474,-2.5245
12475,-2.259
12476,-2.084
12477,-2.40481
12478,-1.7045
12479,-1.571
12480,-2.198
12481,-1.5
12482,-1.5
12483,-2.10849
12484,-1.87383
12485,-1.5
12486,-1.5
12487,-1.5
12488,-1.5
12489,-1.5
12490,-1.5
12491,-1.5
12492,-1.5
12493,-1.5
12494,-1.5
12495,-1.5
12496,-1.85098
12497,-2.19545
12498,-2.3945
12499,-2.222
12500,-1.992
12501,-1.892
12502,-1.644
12503,-1.5285
12504,-1.5
12505,-2.11752
12506,-1.5
12507,-1.96976
12508,-1.5
12509,-1.5
12510,-1.5
12511,-1.5
12512,-1.5
12513,-1.5
12514,-1.5
12515,-1.5
12516,-1.5
12517,-1.5
12518,-1.5
12519,-1.86404
12520,-1.68877
12521,-2.01067
12522,-2.2775
12523,-2.163
12524,-1.956
12525,-1.8335
12526,-1.5645
12527,-1.5
12528,-1.5
12529,-1.5
12530,-1.5
12531,-1.5
12532,-2.05365
12533,-1.50131
12534,-1.5
12535,-1.5
12536,-1.5
12537,-1.5
12538,-1.5
12539,-1.5
12540,-1.5
12541,-1.5
12542,-1.5
12543,-1.80706
12544,-1.95803
12545,-3.03517
12546,-2.5365
12547,-2.3215
12548,-2.096
12549,-2.619
12550,-1.69
12551,-1.5995
12552,-2.16562
12553,-1.5
12554,-1.514
12555,-2.23158
12556,-2.22707
12557,-1.85612
12558,-1.5
12559,-1.5
12560,-1.5
12561,-1.5
12562,-1.5
12563,-1.5
12564,-1.5
12565,-1.5
12566,-1.76343
12567,-2.22433
12568,-2.61568
12569,-2.91731
12570,-2.3665
12571,-2.1125
12572,-2.46942
12573,-1.7275
12574,-1.5
12575,-2.085
12576,-2.04
12577,-2.035
12578,-2.0615
12579,-2.09454
12580,-2.12008
12581,-1.90786
12582,-1.5
12583,-1.5
12584,-1.5
12585,-1.5
12586,-1.5
12587,-1.5
12588,-1.5
12589,-1.5
12590,-1.5
12591,-1.59785
12592,-1.65584
12593,-2.09099
12594,-2.329
12595,-2.8115
12596,-2.606
12597,-1.797
12598,-1.5205
12599,-1.5
12600,-1.77514
12601,-2.0705
12602,-2.0685
12603,-2.06967
12604,-1.96024
12605,-1.5
12606,-1.5
12607,-1.5
12608,-1.5
12609,-1.5
12610,-1.5
12611,-1.5
12612,-1.5
12613,-1.5
12614,-1.5
12615,-1.83027
12616,-1.87403
12617,-2.31845
12618,-2.4985
12619,-2.951
12620,-2.0695
12621,-1.961
12622,-1.6675
12623,-1.57
12624,-2.203
12625,-1.5
12626,-1.54129
12627,-1.5
12628,-2.06964
12629,-1.5
12630,-1.5
12631,-1.5
12632,-1.5
12633,-1.5
12634,-1.5
12635,-1.5
12636,-1.5
12637,-1.5
12638,-1.5
12639,-1.81939
12640,-2.12982
12641,-2.23449
12642,-2.22025
12643,-2.154
12644,-1.99375
12645,-1.8335
12646,-1.5145
12647,-2.163
12648,-2.1475
12649,-2.261
12650,-2.531
12651,-2.4719
12652,-2.07474
12653,-1.5
12654,-1.5
12655,-1.5
12656,-1.5
12657,-1.5
12658,-1.5
12659,-1.5
12660,-1.5
12661,-1.5
12662,-1.5
12663,-1.5
12664,-1.7187
12665,-2.06622
12666,-2.1135
12667,-2.1135
12668,-2.1135
12669,-1.868
12670,-1.5905
12671,-1.5
12672,-1.5
12673,-1.81875
12674,-1.5
12675,-1.95663
12676,-1.5
12677,-1.5
12678,-1.5
12679,-1.5
12680,-1.5
12681,-1.5
12682,-1.5
12683,-1.5
12684,-1.5
12685,-1.5
12686,-1.5
12687,-1.5
12688,-1.59903
12689,-2.05749
12690,-2.263
12691,-2.143
12692,-1.9525
12693,-1.82
12694,-1.557
12695,-1.5
12696,-2.06205
12697,-1.5
12698,-1.5
12699,-1.5
12700,-1.5
12701,-1.5
12702,-1.5
12703,-1.5
12704,-1.5
12705,-1.5
12706,-1.5
12707,-1.5
12708,-1.5
12709,-1.5
12710,-1.5
12711,-1.86024
12712,-1.8213
12713,-2.92172
12714,-2.441
12715,-2.2225
12716,-2.62227
12717,-2.5435
12718,-2.27
12719,-2.195
12720,-2.1525
12721,-2.1445
12722,-2.154
12723,-2.15263
12724,-2.07774
12725,-1.53304
12726,-1.5
12727,-1.5
12728,-1.5
12729,-1.5
12730,-1.5
12731,-1.5
12732,-1.5
12733,-1.5
12734,-1.5
12735,-1.73516
12736,-1.80807
12737,-2.20349
12738,-2.38
12739,-2.9165
12740,-2.06
12741,-1.9145
12742,-1.569
12743,-1.5
12744,-1.9892
12745,-2.0675
12746,-2.1075
12747,-2.11299
12748,-2.03556
12749,-1.5
12750,-1.5
12751,-1.5
12752,-1.5
12753,-1.5
12754,-1.5
12755,-1.5
12756,-1.5
12757,-1.5
12758,-1.5
12759,-1.66499
12760,-1.92984
12761,-2.31335
12762,-2.496
12763,-2.347
12764,-2.122
12765,-1.9695
12766,-2.3935
12767,-1.6
12768,-1.61981
12769,-1.5495
12770,-2.264
12771,-1.58763
12772,-2.19819
12773,-1.63747
12774,-1.5
12775,-1.5
12776,-1.5
12777,-1.5
12778,-1.5
12779,-1.5
12780,-1.5
12781,-1.5
12782,-1.5
12783,-1.5
12784,-2.24224
12785,-2.61303
12786,-2.7815
12787,-2.592
12788,-2.3655
12789,-2.76561
12790,-1.8745
12791,-1.7445
12792,-2.3755
12793,-2.3615
12794,-2.3655
12795,-2.35858
12796,-2.28255
12797,-1.8559
12798,-1.5
12799,-1.5
12800,-1.5
12801,-1.5
12802,-1.5
12803,-1.5
12804,-1.5
12805,-1.5
12806,-1.5
12807,-1.71406
12808,-3.1332
12809,-3.48881
12810,-2.897
12811,-2.802
12812,-2.6005
12813,-2.4395
12814,-2.25598
12815,-2.658
12816,-2.5735
12817,-2.5425
12818,-2.518
12819,-2.41471
12820,-2.19237
12821,-1.72518
12822,-1.5
12823,-1.5
12824,-1.5
12825,-1.5
12826,-1.5
12827,-1.5
12828,-1.5
12829,-1.5
12830,-1.65879
12831,-2.38938
12832,-3.05015
12833,-3.41094
12834,-2.9858
12835,-2.8625
12836,-2.658
12837,-3.22
12838,-2.216
12839,-2.0625
12840,-2.6555
12841,-2.591
12842,-2.573
12843,-2.35558
12844,-2.11874
12845,-1.77141
12846,-1.5
12847,-1.5
12848,-1.5
12849,-1.5
12850,-1.5
12851,-1.5
12852,-1.5
12853,-1.64107
12854,-1.90525
12855,-2.55456
12856,-2.85565
12857,-3.19608
12858,-3.267
12859,-2.96024
12860,-2.58
12861,-3.0425
12862,-2.818
12863,-2.481
12864,-2.436
12865,-2.519
12866,-3.1185
12867,-3.04521
12868,-2.62677
12869,-1.91283
12870,-1.5
12871,-1.5
12872,-1.5
12873,-1.5
12874,-1.5
12875,-1.5
12876,-1.5
12877,-1.5
12878,-1.58522
12879,-1.92361
12880,-3.19329
12881,-2.8379
12882,-3.044
12883,-2.971
12884,-2.821
12885,-2.6665
12886,-2.961
12887,-2.809
12888,-2.6935
12889,-2.624
12890,-2.597
12891,-2.56544
12892,-2.45714
12893,-2.04822
12894,-1.5
12895,-1.5
12896,-1.5
12897,-1.5
12898,-1.5
12899,-1.5
12900,-1.5
12901,-1.5
12902,-1.86777
12903,-2.86318
12904,-3.66692
12905,-3.93276
12906,-3.3475
12907,-3.1905
12908,-2.975
12909,-2.798
12910,-3.01589
12911,-2.9165
12912,-2.7955
12913,-2.7515
12914,-2.7045
12915,-2.65276
12916,-2.59424
12917,-2.1109
12918,-1.5
12919,-1.5
12920,-1.5
12921,-1.5
12922,-1.5
12923,-1.5
12924,-1.5
12925,-1.5
12926,-1.79682
12927,-2.71904
12928,-3.53656
12929,-3.8084
12930,-3.56311
12931,-3.2065
12932,-3.0245
12933,-3.5145
12934,-2.4815
12935,-2.307
12936,-2.8825
12937,-2.8
12938,-2.7465
12939,-2.68476
12940,-2.5961
12941,-2.13922
12942,-1.5
12943,-1.5
12944,-1.5
12945,-1.5
